target_id	length	eff_length	est_counts	tpm
CCDS27430.1|Mm108|chr15	1317	1022.93	0	0
CCDS27431.1|Mm108|chr15	1911	1616.93	0	0
CCDS27432.1|Mm108|chr15	738	443.998	0	0
CCDS27434.1|Mm108|chr15	1878	1583.93	0	0
CCDS27435.1|Mm108|chr15	582	289.718	0	0
CCDS27437.1|Mm108|chr15	1056	761.931	0	0
CCDS27438.1|Mm108|chr15	1440	1145.93	0	0
CCDS27439.1|Mm108|chr15	1149	854.931	0	0
CCDS27441.1|Mm108|chr15	2130	1835.93	0	0
CCDS27442.1|Mm108|chr15	738	443.998	0	0
CCDS27443.1|Mm108|chr15	951	656.998	0	0
CCDS27444.1|Mm108|chr15	1413	1118.93	0	0
CCDS27445.1|Mm108|chr15	1560	1265.93	0	0
CCDS27446.1|Mm108|chr15	2577	2282.93	0	0
CCDS27447.1|Mm108|chr15	3456	3161.93	0	0
CCDS27448.1|Mm108|chr15	2337	2042.93	0	0
CCDS27449.1|Mm108|chr15	1128	833.931	0	0
CCDS27450.1|Mm108|chr15	1497	1202.93	0	0
CCDS27451.1|Mm108|chr15	732	437.998	0	0
CCDS27452.1|Mm108|chr15	1338	1043.93	0	0
CCDS27453.1|Mm108|chr15	894	599.998	0	0
CCDS27454.1|Mm108|chr15	918	623.998	0	0
CCDS27455.1|Mm108|chr15	1749	1454.93	0	0
CCDS27456.1|Mm108|chr15	306	90.2726	0	0
CCDS27457.1|Mm108|chr15	642	348.157	0	0
CCDS27459.1|Mm108|chr15	1512	1217.93	0	0
CCDS27460.1|Mm108|chr15	3846	3551.93	0	0
CCDS27461.1|Mm108|chr15	1059	764.931	0	0
CCDS27462.1|Mm108|chr15	750	455.998	0	0
CCDS27463.1|Mm108|chr15	1908	1613.93	83	1.33855
CCDS27464.1|Mm108|chr15	1104	809.931	0	0
CCDS27465.1|Mm108|chr15	537	256.53	0	0
CCDS27466.1|Mm108|chr15	2241	1946.93	0	0
CCDS27468.1|Mm108|chr15	1206	911.931	0	0
CCDS27469.1|Mm108|chr15	834	539.998	0	0
CCDS27470.1|Mm108|chr15	528	247.793	0	0
CCDS27471.1|Mm108|chr15	1065	770.931	54	1.82314
CCDS27472.1|Mm108|chr15	2589	2294.93	0	0
CCDS27473.1|Mm108|chr15	1200	905.931	0	0
CCDS27474.1|Mm108|chr15	1230	935.931	0	0
CCDS27475.1|Mm108|chr15	1194	899.931	0	0
CCDS27477.1|Mm108|chr15	537	256.53	0	0
CCDS27478.1|Mm108|chr15	2685	2390.93	0	0
CCDS27479.1|Mm108|chr15	1614	1319.93	0	0
CCDS27480.1|Mm108|chr15	1659	1364.93	0	0
CCDS27481.1|Mm108|chr15	1665	1370.93	0	0
CCDS27483.1|Mm108|chr15	2511	2216.93	0	0
CCDS27484.1|Mm108|chr15	756	461.998	0	0
CCDS27486.2|Mm108|chr15	1311	1016.93	0	0
CCDS27488.1|Mm108|chr15	2622	2327.93	0	0
CCDS27490.1|Mm108|chr15	630	336.157	0	0
CCDS27491.1|Mm108|chr15	1068	773.931	0	0
CCDS27492.1|Mm108|chr15	1746	1451.93	0	0
CCDS27493.1|Mm108|chr15	705	410.998	0	0
CCDS27494.1|Mm108|chr15	2007	1712.93	0	0
CCDS27495.1|Mm108|chr15	540	259.476	0	0
CCDS27496.1|Mm108|chr15	2280	1985.93	0	0
CCDS27497.1|Mm108|chr15	1719	1424.93	0	0
CCDS27498.1|Mm108|chr15	744	449.998	0	0
CCDS27499.1|Mm108|chr15	1119	824.931	0	0
CCDS27504.1|Mm108|chr15	1365	1070.93	0	0
CCDS27505.1|Mm108|chr15	975	680.931	0	0
CCDS27506.1|Mm108|chr15	3750	3455.93	0	0
CCDS27507.1|Mm108|chr15	2460	2165.93	0	0
CCDS27508.1|Mm108|chr15	1458	1163.93	0	0
CCDS27509.1|Mm108|chr15	846	551.998	0	0
CCDS27510.1|Mm108|chr15	1104	809.931	0	0
CCDS27511.1|Mm108|chr15	1014	719.931	0	0
CCDS27513.1|Mm108|chr15	1041	746.931	0	0
CCDS27515.1|Mm108|chr15	1209	914.931	0	0
CCDS27516.1|Mm108|chr15	390	145.687	0	0
CCDS27517.1|Mm108|chr15	2358	2063.93	0	0
CCDS27518.1|Mm108|chr15	1077	782.931	0	0
CCDS27519.1|Mm108|chr15	522	242.356	0	0
CCDS27520.1|Mm108|chr15	1275	980.931	0	0
CCDS27524.1|Mm108|chr15	1674	1379.93	0	0
CCDS27526.1|Mm108|chr15	372	131.141	0	0
CCDS27527.1|Mm108|chr15	624	330.592	0	0
CCDS27528.1|Mm108|chr15	333	98.962	0	0
CCDS27529.1|Mm108|chr15	384	140.124	0	0
CCDS27530.1|Mm108|chr15	351	114.966	0	0
CCDS27531.1|Mm108|chr15	384	140.124	0	0
CCDS27532.1|Mm108|chr15	465	196.335	0	0
CCDS27534.1|Mm108|chr15	531	250.715	0	0
CCDS27535.1|Mm108|chr15	1506	1211.93	0	0
CCDS27536.3|Mm108|chr15	1503	1208.93	0	0
CCDS27537.1|Mm108|chr15	336	101.358	0	0
CCDS27538.1|Mm108|chr15	411	165.454	0	0
CCDS27539.1|Mm108|chr15	405	159.822	0	0
CCDS27540.1|Mm108|chr15	405	159.822	0	0
CCDS27541.1|Mm108|chr15	396	151.254	0	0
CCDS27543.1|Mm108|chr15	405	159.822	0	0
CCDS27544.1|Mm108|chr15	483	205.411	0	0
CCDS27545.1|Mm108|chr15	687	393.157	0	0
CCDS27547.1|Mm108|chr15	1782	1487.93	0	0
CCDS27548.1|Mm108|chr15	1932	1637.93	0	0
CCDS27549.1|Mm108|chr15	1080	785.931	17	0.562997
CCDS27550.1|Mm108|chr15	2853	2558.93	0	0
CCDS27551.1|Mm108|chr15	1464	1169.93	0	0
CCDS27552.1|Mm108|chr15	1617	1322.93	0	0
CCDS27553.1|Mm108|chr15	1983	1688.93	0	0
CCDS27554.1|Mm108|chr15	846	551.998	0	0
CCDS27555.1|Mm108|chr15	966	671.931	0	0
CCDS27556.1|Mm108|chr15	1500	1205.93	0	0
CCDS27558.1|Mm108|chr15	1650	1355.93	0	0
CCDS27559.1|Mm108|chr15	3630	3335.93	0	0
CCDS27560.1|Mm108|chr15	4998	4703.93	0	0
CCDS27561.2|Mm108|chr15	1500	1205.93	0	0
CCDS27563.1|Mm108|chr15	1038	743.931	0	0
CCDS27564.1|Mm108|chr15	1443	1148.93	0	0
CCDS27565.1|Mm108|chr15	3867	3572.93	0	0
CCDS27567.1|Mm108|chr15	978	683.931	0	0
CCDS27568.1|Mm108|chr15	777	482.998	0	0
CCDS27569.1|Mm108|chr15	1182	887.931	0	0
CCDS27570.1|Mm108|chr15	2199	1904.93	0	0
CCDS27571.1|Mm108|chr15	624	330.592	0	0
CCDS27572.1|Mm108|chr15	1512	1217.93	0	0
CCDS27573.1|Mm108|chr15	1497	1202.93	0	0
CCDS27575.1|Mm108|chr15	1353	1058.93	0	0
CCDS27576.2|Mm108|chr15	1749	1454.93	0	0
CCDS27577.1|Mm108|chr15	4326	4031.93	0	0
CCDS27578.1|Mm108|chr15	1983	1688.93	0	0
CCDS27579.1|Mm108|chr15	666	372.157	0	0
CCDS27580.2|Mm108|chr15	4092	3797.93	0	0
CCDS27581.1|Mm108|chr15	936	641.998	0	0
CCDS27582.1|Mm108|chr15	579	287.297	0	0
CCDS27583.1|Mm108|chr15	2379	2084.93	0	0
CCDS27584.1|Mm108|chr15	1206	911.931	0	0
CCDS27585.1|Mm108|chr15	1575	1280.93	0	0
CCDS27586.1|Mm108|chr15	1491	1196.93	0	0
CCDS27587.1|Mm108|chr15	1239	944.931	0	0
CCDS27588.1|Mm108|chr15	3651	3356.93	0	0
CCDS27589.1|Mm108|chr15	1482	1187.93	0	0
CCDS27590.1|Mm108|chr15	1566	1271.93	0	0
CCDS27591.1|Mm108|chr15	657	363.157	0	0
CCDS27592.3|Mm108|chr15	3231	2936.93	0	0
CCDS27593.1|Mm108|chr15	1899	1604.93	0	0
CCDS27594.1|Mm108|chr15	675	381.157	0	0
CCDS27595.1|Mm108|chr15	774	479.998	0	0
CCDS27596.1|Mm108|chr15	1608	1313.93	0	0
CCDS27597.1|Mm108|chr15	465	196.335	0	0
CCDS27598.1|Mm108|chr15	1308	1013.93	0	0
CCDS27600.1|Mm108|chr15	1110	815.931	0	0
CCDS27601.1|Mm108|chr15	957	662.998	0	0
CCDS27604.1|Mm108|chr15	933	638.998	0	0
CCDS27605.1|Mm108|chr15	5883	5588.93	0	0
CCDS27606.1|Mm108|chr15	501	222.347	0	0
CCDS27607.1|Mm108|chr15	1998	1703.93	0	0
CCDS27608.1|Mm108|chr15	972	677.931	0	0
CCDS27609.1|Mm108|chr15	333	98.962	0	0
CCDS27610.1|Mm108|chr15	1020	725.931	0	0
CCDS27611.1|Mm108|chr15	2637	2342.93	0	0
CCDS27612.1|Mm108|chr15	2691	2396.93	0	0
CCDS27614.1|Mm108|chr15	894	599.998	0	0
CCDS27615.1|Mm108|chr15	894	599.998	0	0
CCDS27616.1|Mm108|chr15	1620	1325.93	0	0
CCDS27617.1|Mm108|chr15	1287	992.931	0	0
CCDS27619.1|Mm108|chr15	579	287.297	0	0
CCDS27620.1|Mm108|chr15	1182	887.931	0	0
CCDS27621.1|Mm108|chr15	2472	2177.93	0	0
CCDS27622.1|Mm108|chr15	966	671.931	0	0
CCDS27623.2|Mm108|chr15	3213	2918.93	0	0
CCDS27624.1|Mm108|chr15	1230	935.931	0	0
CCDS27625.1|Mm108|chr15	1908	1613.93	0	0
CCDS27626.1|Mm108|chr15	1749	1454.93	0	0
CCDS27627.1|Mm108|chr15	879	584.998	0	0
CCDS27628.1|Mm108|chr15	408	162.557	0	0
CCDS27629.1|Mm108|chr15	654	360.157	0	0
CCDS27630.1|Mm108|chr15	1251	956.931	0	0
CCDS27631.1|Mm108|chr15	1113	818.931	0	0
CCDS27632.1|Mm108|chr15	1695	1400.93	0	0
CCDS27633.1|Mm108|chr15	651	357.157	0	0
CCDS27634.1|Mm108|chr15	384	140.124	0	0
CCDS27635.1|Mm108|chr15	1251	956.931	0	0
CCDS27636.1|Mm108|chr15	1479	1184.93	0	0
CCDS27637.1|Mm108|chr15	2259	1964.93	0	0
CCDS27638.1|Mm108|chr15	471	201.24	0	0
CCDS27639.1|Mm108|chr15	1224	929.931	0	0
CCDS27640.1|Mm108|chr15	1251	956.931	0	0
CCDS27641.1|Mm108|chr15	1338	1043.93	0	0
CCDS27642.1|Mm108|chr15	645	351.157	0	0
CCDS27643.1|Mm108|chr15	1959	1664.93	0	0
CCDS27644.1|Mm108|chr15	1023	728.931	0	0
CCDS27645.1|Mm108|chr15	384	140.124	0	0
CCDS27646.1|Mm108|chr15	429	177.854	0	0
CCDS27647.1|Mm108|chr15	609	316.044	0	0
CCDS27648.1|Mm108|chr15	2007	1712.93	47	0.714166
CCDS27649.1|Mm108|chr15	2100	1805.93	3609	52.0148
CCDS27650.1|Mm108|chr15	318	96.1528	0	0
CCDS27651.1|Mm108|chr15	1119	824.931	0	0
CCDS27652.1|Mm108|chr15	1410	1115.93	0	0
CCDS27653.1|Mm108|chr15	1482	1187.93	0	0
CCDS27654.1|Mm108|chr15	1191	896.931	0	0
CCDS27656.1|Mm108|chr15	726	431.998	0	0
CCDS27657.1|Mm108|chr15	705	410.998	0	0
CCDS27658.1|Mm108|chr15	576	284.326	0	0
CCDS27659.1|Mm108|chr15	1509	1214.93	0	0
CCDS27660.1|Mm108|chr15	1617	1322.93	0	0
CCDS27661.1|Mm108|chr15	1392	1097.93	0	0
CCDS27662.1|Mm108|chr15	432	178.672	0	0
CCDS27663.1|Mm108|chr15	969	674.931	0	0
CCDS27664.1|Mm108|chr15	1455	1160.93	0	0
CCDS27666.1|Mm108|chr15	924	629.998	0	0
CCDS27667.1|Mm108|chr15	1116	821.931	4	0.126668
CCDS27668.1|Mm108|chr15	1161	866.931	0	0
CCDS27669.1|Mm108|chr15	2112	1817.93	0	0
CCDS27670.1|Mm108|chr15	1770	1475.93	0	0
CCDS27671.2|Mm108|chr15	858	563.998	0	0
CCDS27672.1|Mm108|chr15	906	611.998	0	0
CCDS27673.1|Mm108|chr15	1038	743.931	0	0
CCDS27674.1|Mm108|chr15	333	98.962	0	0
CCDS27675.1|Mm108|chr15	2343	2048.93	0	0
CCDS27676.1|Mm108|chr15	615	321.98	0	0
CCDS27677.1|Mm108|chr15	465	196.335	0	0
CCDS27678.1|Mm108|chr15	789	494.998	0	0
CCDS27681.1|Mm108|chr15	507	228.04	0	0
CCDS27683.1|Mm108|chr15	3393	3098.93	93	0.78111
CCDS27684.1|Mm108|chr15	528	247.793	0	0
CCDS27685.1|Mm108|chr15	543	262.23	0	0
CCDS27686.1|Mm108|chr15	1248	953.931	0	0
CCDS27687.1|Mm108|chr15	780	485.998	0	0
CCDS27688.1|Mm108|chr15	324	91.3293	0	0
CCDS27689.1|Mm108|chr15	396	151.254	0	0
CCDS27690.1|Mm108|chr15	1515	1220.93	0	0
CCDS27691.1|Mm108|chr15	1515	1220.93	0	0
CCDS27693.1|Mm108|chr15	5898	5603.93	0	0
CCDS27694.1|Mm108|chr15	675	381.157	0	0
CCDS27696.1|Mm108|chr15	843	548.998	0	0
CCDS27697.1|Mm108|chr15	1263	968.931	0	0
CCDS27698.1|Mm108|chr15	906	611.998	0	0
CCDS27701.1|Mm108|chr15	1461	1166.93	0	0
CCDS27702.1|Mm108|chr15	1272	977.931	0	0
CCDS27703.1|Mm108|chr15	453	185.318	0	0
CCDS27704.1|Mm108|chr15	1146	851.931	0	0
CCDS27705.1|Mm108|chr15	510	230.677	0	0
CCDS27706.1|Mm108|chr15	1920	1625.93	0	0
CCDS27707.2|Mm108|chr15	4551	4256.93	0	0
CCDS27708.1|Mm108|chr15	855	560.998	0	0
CCDS27710.1|Mm108|chr15	996	701.931	0	0
CCDS27711.1|Mm108|chr15	1164	869.931	0	0
CCDS27712.1|Mm108|chr15	1278	983.931	0	0
CCDS27714.1|Mm108|chr15	1401	1106.93	0	0
CCDS27715.2|Mm108|chr15	1215	920.931	0	0
CCDS27716.1|Mm108|chr15	864	569.998	0	0
CCDS27717.1|Mm108|chr15	1074	779.931	0	0
CCDS27718.1|Mm108|chr15	3747	3452.93	0	0
CCDS27719.1|Mm108|chr15	2118	1823.93	0	0
CCDS27721.1|Mm108|chr15	1407	1112.93	0	0
CCDS27722.1|Mm108|chr15	360	123.228	0	0
CCDS27723.1|Mm108|chr15	6381	6086.93	0	0
CCDS27724.2|Mm108|chr15	1398	1103.93	0	0
CCDS27725.1|Mm108|chr15	2226	1931.93	0	0
CCDS27726.1|Mm108|chr15	1254	959.931	0	0
CCDS27728.1|Mm108|chr15	1596	1301.93	0	0
CCDS27729.1|Mm108|chr15	1551	1256.93	0	0
CCDS27730.2|Mm108|chr15	3570	3275.93	0	0
CCDS27731.1|Mm108|chr15	3507	3212.93	0	0
CCDS27732.1|Mm108|chr15	1158	863.931	0	0
CCDS27733.1|Mm108|chr15	1053	758.931	0	0
CCDS27734.1|Mm108|chr15	981	686.931	0	0
CCDS27735.2|Mm108|chr15	2499	2204.93	0	0
CCDS27737.1|Mm108|chr15	3564	3269.93	0	0
CCDS27738.1|Mm108|chr15	2004	1709.93	0	0
CCDS27739.1|Mm108|chr15	2001	1706.93	0	0
CCDS27740.1|Mm108|chr15	1104	809.931	0	0
CCDS27741.1|Mm108|chr15	1095	800.931	0	0
CCDS27743.1|Mm108|chr15	2772	2477.93	0	0
CCDS27744.1|Mm108|chr15	453	185.318	0	0
CCDS27745.1|Mm108|chr15	858	563.998	0	0
CCDS27746.1|Mm108|chr15	2109	1814.93	0	0
CCDS27747.1|Mm108|chr15	1416	1121.93	0	0
CCDS27748.1|Mm108|chr15	717	422.998	0	0
CCDS27749.1|Mm108|chr15	2319	2024.93	0	0
CCDS27750.1|Mm108|chr15	1185	890.931	0	0
CCDS27752.1|Mm108|chr15	2493	2198.93	0	0
CCDS27753.1|Mm108|chr15	1521	1226.93	0	0
CCDS27755.1|Mm108|chr15	1311	1016.93	0	0
CCDS27756.1|Mm108|chr15	1572	1277.93	0	0
CCDS27757.1|Mm108|chr15	1425	1130.93	0	0
CCDS27758.1|Mm108|chr15	1734	1439.93	0	0
CCDS27759.1|Mm108|chr15	315	97.0249	0	0
CCDS27760.1|Mm108|chr15	2226	1931.93	0	0
CCDS27761.2|Mm108|chr15	1914	1619.93	0	0
CCDS27762.1|Mm108|chr15	2202	1907.93	0	0
CCDS27763.1|Mm108|chr15	3063	2768.93	0	0
CCDS27764.1|Mm108|chr15	1119	824.931	0	0
CCDS27765.1|Mm108|chr15	540	259.476	0	0
CCDS27766.1|Mm108|chr15	654	360.157	0	0
CCDS27767.1|Mm108|chr15	1146	851.931	0	0
CCDS27768.1|Mm108|chr15	939	644.998	0	0
CCDS27769.1|Mm108|chr15	2499	2204.93	0	0
CCDS27770.1|Mm108|chr15	5721	5426.93	0	0
CCDS27771.1|Mm108|chr15	2109	1814.93	0	0
CCDS27772.1|Mm108|chr15	1380	1085.93	0	0
CCDS27773.1|Mm108|chr15	1053	758.931	0	0
CCDS27774.1|Mm108|chr15	1545	1250.93	0	0
CCDS27775.1|Mm108|chr15	2460	2165.93	0	0
CCDS27777.1|Mm108|chr15	1458	1163.93	0	0
CCDS27778.1|Mm108|chr15	1515	1220.93	0	0
CCDS27779.1|Mm108|chr15	1644	1349.93	0	0
CCDS27780.1|Mm108|chr15	1560	1265.93	0	0
CCDS27781.1|Mm108|chr15	1302	1007.93	0	0
CCDS27782.1|Mm108|chr15	1983	1688.93	0	0
CCDS27783.1|Mm108|chr15	1365	1070.93	0	0
CCDS27784.1|Mm108|chr15	1269	974.931	0	0
CCDS27785.1|Mm108|chr15	783	488.998	0	0
CCDS27786.1|Mm108|chr15	2343	2048.93	0	0
CCDS27787.1|Mm108|chr15	867	572.998	0	0
CCDS27789.1|Mm108|chr15	1269	974.931	0	0
CCDS27790.1|Mm108|chr15	960	665.998	0	0
CCDS27791.1|Mm108|chr15	918	623.998	0	0
CCDS27792.1|Mm108|chr15	930	635.998	0	0
CCDS27793.1|Mm108|chr15	927	632.998	0	0
CCDS27794.1|Mm108|chr15	936	641.998	0	0
CCDS27795.1|Mm108|chr15	432	178.672	0	0
CCDS27796.1|Mm108|chr15	933	638.998	0	0
CCDS27797.1|Mm108|chr15	2175	1880.93	0	0
CCDS27799.1|Mm108|chr15	3507	3212.93	0	0
CCDS27800.1|Mm108|chr15	1455	1160.93	0	0
CCDS27801.1|Mm108|chr15	699	404.998	0	0
CCDS27802.1|Mm108|chr15	1482	1187.93	0	0
CCDS27803.1|Mm108|chr15	606	313.044	0	0
CCDS27804.1|Mm108|chr15	546	261.287	0	0
CCDS27806.1|Mm108|chr15	1170	875.931	0	0
CCDS27807.1|Mm108|chr15	1113	818.931	0	0
CCDS27809.1|Mm108|chr15	555	269.955	0	0
CCDS27810.1|Mm108|chr15	1191	896.931	0	0
CCDS27811.1|Mm108|chr15	1470	1175.93	0	0
CCDS27813.1|Mm108|chr15	1524	1229.93	0	0
CCDS27814.1|Mm108|chr15	717	422.998	0	0
CCDS27815.1|Mm108|chr15	1020	725.931	0	0
CCDS27816.1|Mm108|chr15	1638	1343.93	0	0
CCDS27817.1|Mm108|chr15	3288	2993.93	0	0
CCDS27818.1|Mm108|chr15	2622	2327.93	0	0
CCDS27819.1|Mm108|chr15	3087	2792.93	0	0
CCDS27820.1|Mm108|chr15	3972	3677.93	0	0
CCDS27822.1|Mm108|chr15	816	521.998	0	0
CCDS27823.1|Mm108|chr15	798	503.998	0	0
CCDS27824.1|Mm108|chr15	882	587.998	0	0
CCDS27825.1|Mm108|chr15	1887	1592.93	0	0
CCDS27826.1|Mm108|chr15	1581	1286.93	0	0
CCDS27828.1|Mm108|chr15	1050	755.931	0	0
CCDS27830.1|Mm108|chr15	1245	950.931	0	0
CCDS27831.1|Mm108|chr15	4023	3728.93	0	0
CCDS27832.1|Mm108|chr15	810	515.998	0	0
CCDS27833.1|Mm108|chr15	735	440.998	0	0
CCDS27835.1|Mm108|chr15	795	500.998	0	0
CCDS27836.1|Mm108|chr15	735	440.998	0	0
CCDS27838.1|Mm108|chr15	1083	788.931	0	0
CCDS27839.1|Mm108|chr15	1605	1310.93	0	0
CCDS27840.1|Mm108|chr15	1509	1214.93	0	0
CCDS27841.1|Mm108|chr15	507	228.04	0	0
CCDS27842.1|Mm108|chr15	294	82.5001	0	0
CCDS27843.1|Mm108|chr15	1869	1574.93	0	0
CCDS27845.1|Mm108|chr15	1014	719.931	0	0
CCDS27846.1|Mm108|chr15	1518	1223.93	0	0
CCDS27847.1|Mm108|chr15	1179	884.931	0	0
CCDS27848.1|Mm108|chr15	1806	1511.93	0	0
CCDS27849.1|Mm108|chr15	657	363.157	0	0
CCDS27851.1|Mm108|chr15	1374	1079.93	0	0
CCDS27852.1|Mm108|chr15	1488	1193.93	0	0
CCDS27853.1|Mm108|chr15	1812	1517.93	0	0
CCDS27854.1|Mm108|chr15	1551	1256.93	0	0
CCDS27855.1|Mm108|chr15	1617	1322.93	0	0
CCDS27856.1|Mm108|chr15	1656	1361.93	0	0
CCDS27857.1|Mm108|chr15	1659	1364.93	0	0
CCDS27859.1|Mm108|chr15	1665	1370.93	0	0
CCDS27860.1|Mm108|chr15	1662	1367.93	0	0
CCDS27861.1|Mm108|chr15	1743	1448.93	393	7.0597
CCDS27862.1|Mm108|chr15	1575	1280.93	0	0
CCDS27863.1|Mm108|chr15	1563	1268.93	0	0
CCDS27864.1|Mm108|chr15	1620	1325.93	0	0
CCDS27865.1|Mm108|chr15	1719	1424.93	0	0
CCDS27866.1|Mm108|chr15	1785	1490.93	0	0
CCDS27867.1|Mm108|chr15	1596	1301.93	0	0
CCDS27868.1|Mm108|chr15	1473	1178.93	0	0
CCDS27869.1|Mm108|chr15	1272	977.931	0	0
CCDS27871.1|Mm108|chr15	717	422.998	0	0
CCDS27872.1|Mm108|chr15	1578	1283.93	0	0
CCDS27873.1|Mm108|chr15	1482	1187.93	0	0
CCDS27875.1|Mm108|chr15	1377	1082.93	0	0
CCDS27877.1|Mm108|chr15	1353	1058.93	0	0
CCDS27878.1|Mm108|chr15	6357	6062.93	0	0
CCDS27879.1|Mm108|chr15	1143	848.931	0	0
CCDS27880.1|Mm108|chr15	1641	1346.93	0	0
CCDS27882.1|Mm108|chr15	1707	1412.93	0	0
CCDS27883.1|Mm108|chr15	414	168.307	0	0
CCDS27884.1|Mm108|chr15	1050	755.931	0	0
CCDS27885.1|Mm108|chr15	2667	2372.93	0	0
CCDS27886.1|Mm108|chr15	1098	803.931	0	0
CCDS27887.1|Mm108|chr15	345	109.559	0	0
CCDS27888.1|Mm108|chr15	441	184.664	0	0
CCDS27889.1|Mm108|chr15	2076	1781.93	0	0
CCDS27890.1|Mm108|chr15	987	692.931	0	0
CCDS27891.1|Mm108|chr15	843	548.998	0	0
CCDS27892.1|Mm108|chr15	915	620.998	0	0
CCDS27893.1|Mm108|chr15	783	488.998	0	0
CCDS27894.1|Mm108|chr15	729	434.998	0	0
CCDS27895.1|Mm108|chr15	708	413.998	0	0
CCDS27896.1|Mm108|chr15	669	375.157	0	0
CCDS27897.1|Mm108|chr15	795	500.998	0	0
CCDS27898.1|Mm108|chr15	840	545.998	0	0
CCDS27900.1|Mm108|chr15	1122	827.931	0	0
CCDS27901.1|Mm108|chr15	534	253.557	0	0
CCDS27902.1|Mm108|chr15	1191	896.931	0	0
CCDS27903.1|Mm108|chr15	3162	2867.93	0	0
CCDS27904.1|Mm108|chr15	1608	1313.93	0	0
CCDS27905.1|Mm108|chr15	456	188.235	0	0
CCDS27906.1|Mm108|chr16	942	647.998	0	0
CCDS27907.1|Mm108|chr16	2304	2009.93	0	0
CCDS27909.1|Mm108|chr16	2043	1748.93	0	0
CCDS27910.1|Mm108|chr16	939	644.998	0	0
CCDS27911.1|Mm108|chr16	1260	965.931	0	0
CCDS27912.1|Mm108|chr16	1242	947.931	0	0
CCDS27913.1|Mm108|chr16	855	560.998	0	0
CCDS27914.1|Mm108|chr16	2121	1826.93	0	0
CCDS27915.1|Mm108|chr16	7326	7031.93	0	0
CCDS27917.1|Mm108|chr16	4062	3767.93	0	0
CCDS27918.1|Mm108|chr16	2733	2438.93	0	0
CCDS27919.1|Mm108|chr16	1017	722.931	0	0
CCDS27920.1|Mm108|chr16	1566	1271.93	0	0
CCDS27921.1|Mm108|chr16	2022	1727.93	0	0
CCDS27922.1|Mm108|chr16	1443	1148.93	0	0
CCDS27923.1|Mm108|chr16	930	635.998	0	0
CCDS27924.1|Mm108|chr16	948	653.998	0	0
CCDS27925.1|Mm108|chr16	627	333.592	0	0
CCDS27927.1|Mm108|chr16	636	342.157	0	0
CCDS27928.1|Mm108|chr16	1968	1673.93	0	0
CCDS27929.1|Mm108|chr16	954	659.998	0	0
CCDS27930.1|Mm108|chr16	1641	1346.93	0	0
CCDS27931.1|Mm108|chr16	3408	3113.93	0	0
CCDS27932.1|Mm108|chr16	5265	4970.93	11	0.0575965
CCDS27933.1|Mm108|chr16	1554	1259.93	0	0
CCDS27934.1|Mm108|chr16	1158	863.931	0	0
CCDS27935.1|Mm108|chr16	1008	713.931	0	0
CCDS27936.1|Mm108|chr16	1254	959.931	0	0
CCDS27937.1|Mm108|chr16	669	375.157	0	0
CCDS27938.1|Mm108|chr16	1182	887.931	0	0
CCDS27939.1|Mm108|chr16	1503	1208.93	0	0
CCDS27940.1|Mm108|chr16	651	357.157	0	0
CCDS27941.1|Mm108|chr16	729	434.998	0	0
CCDS27942.1|Mm108|chr16	447	182.858	0	0
CCDS27943.1|Mm108|chr16	4395	4100.93	0	0
CCDS27948.1|Mm108|chr16	963	668.998	0	0
CCDS27949.1|Mm108|chr16	669	375.157	0	0
CCDS27950.1|Mm108|chr16	3237	2942.93	0	0
CCDS27952.1|Mm108|chr16	639	345.157	0	0
CCDS27953.1|Mm108|chr16	354	117.73	0	0
CCDS27954.1|Mm108|chr16	306	90.2726	0	0
CCDS27955.1|Mm108|chr16	324	91.3293	0	0
CCDS27956.1|Mm108|chr16	156	31.5023	0	0
CCDS27958.1|Mm108|chr16	486	208.324	0	0
CCDS27960.1|Mm108|chr16	2847	2552.93	0	0
CCDS27961.2|Mm108|chr16	1911	1616.93	0	0
CCDS27962.1|Mm108|chr16	558	271.426	0	0
CCDS27963.2|Mm108|chr16	2457	2162.93	0	0
CCDS27964.1|Mm108|chr16	939	644.998	0	0
CCDS27966.1|Mm108|chr16	1353	1058.93	0	0
CCDS27967.1|Mm108|chr16	456	188.235	0	0
CCDS27968.1|Mm108|chr16	1971	1676.93	0	0
CCDS27969.1|Mm108|chr16	933	638.998	0	0
CCDS27970.1|Mm108|chr16	585	292.718	0	0
CCDS27971.1|Mm108|chr16	612	319.012	0	0
CCDS27972.1|Mm108|chr16	5817	5522.93	0	0
CCDS27973.1|Mm108|chr16	525	244.87	0	0
CCDS27974.1|Mm108|chr16	810	515.998	0	0
CCDS27975.1|Mm108|chr16	639	345.157	0	0
CCDS27977.1|Mm108|chr16	2589	2294.93	0	0
CCDS27978.1|Mm108|chr16	12387	12092.9	0	0
CCDS27979.1|Mm108|chr16	480	202.498	0	0
CCDS27980.1|Mm108|chr16	2802	2507.93	0	0
CCDS27981.1|Mm108|chr16	2388	2093.93	0	0
CCDS27983.1|Mm108|chr16	1419	1124.93	0	0
CCDS27984.1|Mm108|chr16	2100	1805.93	0	0
CCDS27985.1|Mm108|chr16	2139	1844.93	0	0
CCDS27986.1|Mm108|chr16	2301	2006.93	0	0
CCDS27987.1|Mm108|chr16	930	635.998	0	0
CCDS27988.1|Mm108|chr16	1524	1229.93	0	0
CCDS27989.1|Mm108|chr16	429	177.854	0	0
